Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3259,data analytics course,107,4605,230.74,17,7,0.046,1590,20241118,hyderbad,tablet,online data analytics
A3260,data analytics course,169,4857,194.79,18,7,0.041,1391,20241122,hyderabad,mobile,data analytics online
A3261,data analytics course,165,3150,190.3,18,3,0.018,1129,20241118,hyderabad,desktop,data analytics training
A3262,data analytics course,137,4630,201.14,10,4,0.029,1680,27112024,hyderabad,tablet,learn data analytics
A3263,data analytics course,135,3712,207.14,14,3,0.048,1788,20241121,hyderabad,tablet,data analytics training
A3264,data analytics course,130,5739,215.57,23,8,0.062,1505,30112024,hyderbad,mobile,data analytics online
A3265,data analytics course,193,0,230.95,26,8,0.041,1055,11112024,hyderabad,desktop,data analytics online
A3266,data analytics course,122,4556,243.84,26,4,0.052,1164,20241124,hyderbad,mobile,online data analytics
A3267,data analytics course,167,5824,204.18,0,0,0.046,1452,20241109,hyderabad,mobile,data analytics course
A3268,data analytics course,145,5765,240.62,18,6,0.041,1056,19112024,hyderbad,desktop,data analytics training
A3269,data analytics course,80,5653,228.06,19,8,0.1,1795,20241113,hyderbad,tablet,analytics for data
A3270,data analytics course,0,4379,238.75,24,8,0.046,1505,20241110,hyderabad,mobile,data analytics training
A3271,data analytics course,141,5612,224.45,19,5,0.046,1150,16112024,hyderabad,mobile,online data analytics
A3272,data analytics course,180,3102,198.37,19,3,0.046,1505,20241129,hyderbad,mobile,online data analytics
A3273,data analytics course,196,5812,246.88,22,9,0.046,1715,20241114,hyderabad,mobile,online data analytics
A3274,data analytics course,168,4904,219.0,22,5,0.03,1541,15112024,hyderabad,tablet,online data analytics
A3275,data analytics course,0,4562,183.58,17,9,0.046,1668,30112024,hyderabad,desktop,data analytics course
A3276,data analytics course,178,4708,237.77,14,10,0.046,1449,21112024,hyderabad,mobile,learn data analytics
A3277,data analytics course,93,3945,189.53,27,3,0.032,1560,20241118,hyderabad,tablet,learn data analytics
A3278,data analytics course,138,5863,201.19,30,10,0.072,1898,20241118,hyderabad,desktop,analytics for data
A3279,data analytics course,143,4470,214.42,14,8,0.056,1353,20241122,hyderabad,mobile,data analytics course
A3280,data analytics course,0,5800,215.57,22,9,0.046,1369,20241114,hyderabad,tablet,data analytics course
A3281,data analytics course,147,4041,229.19,16,10,0.055,1558,27112024,hyderbad,desktop,analytics for data
A3282,data analytics course,101,3449,188.39,16,10,0.099,1318,20241108,hyderabad,desktop,online data analytics
A3283,data analytics course,195,4195,231.87,13,10,0.034,1834,20241125,hyderabad,desktop,learn data analytics
A3284,data analytics course,142,5365,237.95,17,10,0.07,1548,20241127,hyderabad,tablet,data analytics online
A3285,data analytics course,139,3854,234.73,10,3,0.022,1802,20241118,hyderabad,tablet,learn data analytics
A3286,data analytics course,84,5597,244.39,22,10,0.046,1685,20241103,hyderbad,tablet,data analytics training
A3287,data analytics course,103,5488,237.06,21,7,0.049,1874,20241122,hyderbad,tablet,analytics for data
A3288,data analytics course,108,3676,203.45,29,8,0.074,1369,1112024,hyderabad,mobile,data analytics online
A3289,data analytics course,171,4307,220.89,0,8,0.038,1187,20241101,hyderbad,tablet,data analytics online
A3290,data analytics course,80,4204,226.79,14,3,0.037,1434,21112024,hyderabad,tablet,data analytics course
A3291,data analytics course,169,3589,237.83,15,3,0.018,1754,20241121,hyderabad,mobile,analytics for data
A3292,data analytics course,0,3048,189.48,22,7,0.046,1740,20241118,hyderbad,mobile,analytics for data
A3293,data analytics course,92,4631,233.3,19,10,0.109,1521,27112024,hyderabad,mobile,learn data analytics
A3294,data analytics course,189,5624,248.03,23,7,0.037,1505,20241110,hyderabad,tablet,analytics for data
A3295,data analytics course,124,5931,214.41,21,3,0.046,1906,20241105,hyderabad,tablet,online data analytics
A3296,data analytics course,138,5891,247.47,14,7,0.051,1138,20241114,hyderabad,desktop,online data analytics
A3297,data analytics course,186,5774,236.22,15,6,0.032,1288,12112024,hyderbad,mobile,learn data analytics
A3298,data analytics course,100,4869,234.37,21,7,0.07,1890,1112024,hyderbad,tablet,data analytics online
A3299,data analytics course,151,5403,180.74,22,3,0.046,1610,20241129,hyderabad,tablet,data analytics online
A3300,data analytics course,176,4577,207.98,23,0,0.046,1396,20241129,hyderbad,tablet,data analytics training
A3301,data analytics course,0,3978,230.19,23,9,0.046,1792,19112024,hyderabad,desktop,analytics for data
A3302,data analytics course,141,4483,240.23,25,4,0.028,1516,14112024,hyderbad,tablet,analytics for data
A3303,data analytics course,117,5754,228.8,0,3,0.026,1505,14112024,hyderbad,mobile,data analytics online
A3304,data analytics course,131,5528,182.38,27,6,0.046,1168,20241103,hyderabad,desktop,analytics for data
A3305,data analytics course,173,3639,225.73,10,4,0.023,1804,27112024,hyderbad,tablet,data analytics online
A3306,data analytics course,195,4067,220.61,20,8,0.041,1767,8112024,hyderabad,desktop,data analytics course
A3307,data analytics course,126,3931,212.16,20,9,0.058,1537,9112024,hyderbad,desktop,learn data analytics
A3308,data analytics course,119,3602,191.83,26,3,0.046,1052,20241110,hyderabad,tablet,analytics for data
A3309,data analytics course,141,5663,237.57,16,3,0.045,1269,20241118,hyderabad,tablet,data analytics course
A3310,data analytics course,182,4021,215.57,24,7,0.038,1444,30112024,hyderabad,tablet,online data analytics
A3311,data analytics course,192,4551,223.93,22,10,0.052,1231,19112024,hyderbad,desktop,data analytics training
A3312,data analytics course,0,5123,231.93,18,9,0.046,1031,20241118,hyderabad,desktop,analytics for data
A3313,data analytics course,160,3816,207.93,27,9,0.056,1884,20241103,hyderabad,mobile,analytics for data
A3314,data analytics course,140,3154,212.73,21,4,0.029,1024,20241114,hyderabad,tablet,learn data analytics
A3315,data analytics course,134,3700,226.57,28,7,0.056,1836,20241104,hyderabad,tablet,data analytics online
A3316,data analytics course,92,3963,219.39,22,10,0.046,1834,26112024,hyderbad,mobile,online data analytics
A3317,data analytics course,163,3978,232.7,25,9,0.046,1380,20241108,hyderabad,desktop,data analytics online
A3318,data analytics course,155,5105,239.11,20,5,0.032,1009,20241105,hyderabad,mobile,analytics for data
A3319,data analytics course,194,3559,205.78,15,9,0.046,1765,3112024,hyderbad,desktop,online data analytics
A3320,data analytics course,165,3005,239.14,23,6,0.036,1989,20241127,hyderbad,tablet,learn data analytics
A3321,data analytics course,135,4740,235.55,24,4,0.03,1715,20241107,hyderbad,desktop,analytics for data
A3322,data analytics course,87,4379,209.25,29,10,0.046,1348,20241105,hyderabad,desktop,learn data analytics
A3323,data analytics course,164,4151,219.97,30,9,0.055,1505,25112024,hyderabad,desktop,online data analytics
A3324,data analytics course,0,3185,217.33,21,3,0.046,1505,15112024,hyderabad,mobile,data analytics training
A3325,data analytics course,84,5652,191.93,30,8,0.095,1729,20241113,hyderabad,mobile,data analytics online
A3326,data analytics course,158,4819,185.34,17,9,0.046,1066,24112024,hyderabad,mobile,data analytics training
A3327,data analytics course,90,4472,237.16,28,10,0.059,1629,13112024,hyderbad,mobile,learn data analytics
A3328,data analytics course,197,3186,194.44,19,6,0.03,1857,20241114,hyderabad,tablet,data analytics course
A3329,data analytics course,133,4241,197.26,25,9,0.068,1325,20241126,hyderabad,tablet,data analytics training
A3330,data analytics course,149,5035,234.52,28,5,0.034,1304,20241104,hyderabad,desktop,online data analytics
A3331,data analytics course,197,5686,239.76,27,9,0.056,1462,20241117,hyderabad,desktop,data analytics online
A3332,data analytics course,157,4062,223.72,24,8,0.051,1505,20241125,hyderabad,tablet,data analytics online
A3333,data analytics course,102,3113,202.77,22,7,0.069,1997,20241106,hyderabad,desktop,online data analytics
A3334,data analytics course,175,3958,193.52,23,8,0.046,1064,20241104,hyderabad,mobile,data analytics course
A3335,data analytics course,101,3317,215.57,23,4,0.04,1716,20241110,hyderbad,desktop,data analytics course
A3336,data analytics course,127,4226,184.46,10,9,0.071,1427,20241108,hyderabad,desktop,data analytics course
A3337,data analytics course,148,3469,212.07,14,9,0.046,1898,30112024,hyderabad,tablet,data analytics online
A3338,data analytics course,181,3859,246.36,22,9,0.056,1769,1112024,hyderbad,mobile,online data analytics
A3339,data analytics course,140,3389,183.33,28,6,0.043,1385,20241108,hyderabad,mobile,online data analytics
A3340,data analytics course,146,5075,215.57,13,9,0.056,1353,20241126,hyderabad,tablet,analytics for data
A3341,data analytics course,148,3269,191.73,18,9,0.061,1396,10112024,hyderbad,mobile,learn data analytics
A3342,data analytics course,101,4814,191.43,17,7,0.069,1112,20112024,hyderabad,desktop,learn data analytics
A3343,data analytics course,179,5145,223.04,29,9,0.05,1002,20241108,hyderabad,mobile,data analytics training
A3344,data analytics course,151,4107,183.81,21,10,0.066,1872,20241111,hyderabad,desktop,data analytics course
A3345,data analytics course,195,3221,185.08,19,10,0.042,1905,20241126,hyderabad,tablet,data analytics course
A3346,data analytics course,169,4846,230.53,15,8,0.046,1103,4112024,hyderbad,mobile,data analytics training
A3347,data analytics course,161,3160,229.71,17,3,0.019,1817,20241101,hyderabad,mobile,data analytics training
A3348,data analytics course,156,5095,214.32,30,9,0.046,1444,27112024,hyderabad,mobile,data analytics online
A3349,data analytics course,148,3957,215.57,20,10,0.068,1288,10112024,hyderbad,tablet,data analytics online
A3350,data analytics course,126,4920,182.36,27,5,0.04,1933,4112024,hyderbad,tablet,data analytics online
A3351,data analytics course,189,3588,191.74,22,9,0.046,1893,25112024,hyderabad,desktop,data analytics course
A3352,data analytics course,119,4927,223.35,16,3,0.046,1377,14112024,hyderabad,mobile,data analytics training
A3353,data analytics course,0,0,200.54,30,5,0.032,1505,20241101,hyderbad,desktop,analytics for data
A3354,data analytics course,127,5742,233.98,13,4,0.031,1743,20241112,hyderbad,tablet,data analytics course
A3355,data analytics course,106,4474,181.48,17,10,0.094,1189,20241120,hyderabad,tablet,analytics for data
A3356,data analytics course,119,4322,183.0,24,5,0.046,1108,20241106,hyderabad,mobile,data analytics online
A3357,data analytics course,81,4144,180.01,18,3,0.037,1648,20241120,hyderbad,mobile,data analytics online
A3358,data analytics course,152,5007,208.84,19,10,0.066,1628,20241124,hyderabad,mobile,online data analytics
A3359,data analytics course,153,5388,219.93,16,4,0.026,1602,20241111,hyderabad,tablet,data analytics course
A3360,data analytics course,120,4229,244.13,20,9,0.075,1380,20241112,hyderabad,desktop,data analytics course
A3361,data analytics course,167,5140,228.32,28,9,0.051,1056,8112024,hyderabad,mobile,data analytics online
A3362,data analytics course,116,5001,186.67,17,5,0.043,1340,20241107,hyderabad,desktop,analytics for data
A3363,data analytics course,93,3802,215.52,22,7,0.034,1513,20241123,hyderabad,mobile,online data analytics
A3364,data analytics course,159,5584,249.46,18,8,0.05,1176,20241109,hyderabad,desktop,analytics for data
A3365,data analytics course,146,5105,224.77,12,7,0.038,1440,20241105,hyderabad,mobile,analytics for data
A3366,data analytics course,136,5714,190.3,19,8,0.059,1694,20241130,hyderabad,desktop,data analytics training
A3367,data analytics course,159,5025,208.68,16,4,0.051,1779,20241121,hyderabad,mobile,online data analytics
A3368,data analytics course,83,3781,220.82,11,4,0.048,1866,15112024,hyderbad,mobile,data analytics training
A3369,data analytics course,136,3318,215.86,20,8,0.032,1712,20241121,hyderabad,tablet,data analytics online
A3370,data analytics course,136,3939,213.66,16,6,0.044,1708,21112024,hyderabad,tablet,online data analytics
A3371,data analytics course,166,3546,221.99,10,3,0.018,1796,20241112,hyderabad,desktop,learn data analytics
A3372,data analytics course,192,5845,247.56,28,3,0.046,1542,19112024,hyderbad,desktop,analytics for data
A3373,data analytics course,0,3580,223.48,21,6,0.046,1555,20241127,hyderabad,tablet,data analytics course
A3374,data analytics course,108,4019,199.85,25,8,0.059,1657,2112024,hyderabad,tablet,learn data analytics
A3375,data analytics course,175,3345,185.48,23,9,0.051,1193,20112024,hyderabad,desktop,data analytics online
A3376,data analytics course,80,4413,245.4,10,5,0.062,1650,20241103,hyderabad,mobile,data analytics course
A3377,data analytics course,192,4969,234.27,30,5,0.026,1627,17112024,hyderabad,tablet,data analytics course
A3378,data analytics course,85,5083,181.19,13,3,0.05,1048,20241111,hyderabad,mobile,data analytics course
A3379,data analytics course,91,4176,216.63,20,8,0.088,1502,9112024,hyderabad,mobile,data analytics course
A3380,data analytics course,94,5389,220.53,11,10,0.106,1670,27112024,hyderabad,mobile,data analytics training
A3381,data analytics course,119,4653,224.68,0,4,0.046,1773,14112024,hyderbad,tablet,learn data analytics
A3382,data analytics course,198,3926,195.25,25,7,0.035,1060,20241112,hyderbad,desktop,data analytics online
A3383,data analytics course,87,4154,232.88,13,3,0.034,1099,20241110,hyderabad,desktop,online data analytics
A3384,data analytics course,101,3286,196.59,12,9,0.089,1034,20241102,hyderabad,tablet,analytics for data
A3385,data analytics course,142,4593,230.69,20,5,0.035,1537,20241122,hyderbad,mobile,data analytics course
A3386,data analytics course,111,5689,195.94,12,4,0.046,1377,20241114,hyderbad,desktop,analytics for data
A3387,data analytics course,152,5040,238.61,30,9,0.04,1795,15112024,hyderbad,desktop,data analytics course
A3388,data analytics course,89,3623,218.35,22,6,0.067,1311,20241101,hyderabad,mobile,learn data analytics
A3389,data analytics course,115,3999,216.67,16,6,0.031,1777,20241105,hyderabad,mobile,data analytics course
A3390,data analytics course,131,4320,223.08,30,7,0.058,1505,20241104,hyderbad,mobile,analytics for data
A3391,data analytics course,153,4027,182.11,10,5,0.033,1332,20241128,hyderabad,tablet,learn data analytics
A3392,data analytics course,108,0,208.9,10,0,0.046,1313,20241129,hyderabad,desktop,learn data analytics
A3393,data analytics course,172,5712,204.06,28,7,0.034,1407,21112024,hyderabad,tablet,analytics for data
A3394,data analytics course,118,5514,237.88,27,9,0.076,1401,27112024,hyderabad,mobile,analytics for data
A3395,data analytics course,90,3776,186.92,19,4,0.04,1053,15112024,hyderabad,tablet,learn data analytics
A3396,data analytics course,97,3370,236.35,20,7,0.072,1505,20241104,hyderabad,mobile,data analytics course
A3397,data analytics course,149,3814,213.11,13,7,0.047,1057,20241106,hyderabad,mobile,analytics for data
A3398,data analytics course,137,5434,182.57,10,7,0.051,1852,20241129,hyderbad,desktop,online data analytics
